time,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,daily_confirm,cum_confirm
2020-12-28,599.8913757388984,620.1086242611013,1838.0,1690.0,1656.0,1690.0,1365.0,864.0,737.0,11060.0,714894.0
2020-12-29,500.07338452988404,516.9266154701158,1684.0,1420.0,1313.0,1318.0,1065.0,655.0,459.0,8931.0,723825.0
2020-12-30,546.294523316324,564.7054766836758,1618.0,1405.0,1291.0,1306.0,1103.0,617.0,461.0,8912.0,732737.0
2020-12-31,457.7859596827159,473.2140403172841,1267.0,1168.0,1101.0,1207.0,913.0,569.0,407.0,7563.0,740300.0
2021-01-01,311.746829687263,322.253170312737,854.0,717.0,713.0,682.0,636.0,380.0,211.0,4827.0,745127.0
2021-01-02,476.96281513666423,493.03718486333577,1334.0,1177.0,1071.0,1106.0,903.0,500.0,271.0,7332.0,752459.0
2021-01-03,420.41567725963705,434.58432274036295,1344.0,1054.0,921.0,1005.0,755.0,388.0,255.0,6577.0,759036.0
2021-01-04,723.3116505835411,747.6883494164587,2212.0,1736.0,1638.0,1679.0,1329.0,792.0,617.0,11474.0,770510.0
2021-01-05,638.7368008892042,660.2631991107952,1771.0,1456.0,1318.0,1331.0,1052.0,538.0,386.0,9151.0,779661.0
2021-01-06,599.891375738898,620.108624261102,1711.0,1264.0,1151.0,1241.0,876.0,588.0,308.0,8359.0,788020.0
2021-01-07,517.7750972566057,535.2249027433941,1416.0,1124.0,1062.0,1064.0,833.0,514.0,360.0,7426.0,795446.0
2021-01-08,510.3993836204716,527.6006163795281,1277.0,1094.0,1051.0,1068.0,887.0,515.0,347.0,7277.0,802723.0
2021-01-09,387.9625372606475,401.0374627393525,986.0,783.0,691.0,817.0,629.0,373.0,212.0,5280.0,808003.0
2021-01-10,344.69168392866146,356.30831607133854,892.0,694.0,745.0,752.0,550.0,308.0,197.0,4839.0,812842.0
2021-01-11,593.9908048299909,614.009195170009,1497.0,1112.0,1149.0,1215.0,924.0,575.0,432.0,8112.0,820954.0
2021-01-12,476.4711008942553,492.5288991057447,1175.0,1025.0,902.0,1007.0,801.0,423.0,321.0,6623.0,827577.0
2021-01-13,460.73624513716953,476.26375486283047,1125.0,975.0,890.0,960.0,697.0,408.0,272.0,6264.0,833841.0
2021-01-14,445.4931036224926,460.5068963775074,1017.0,838.0,878.0,877.0,721.0,413.0,310.0,5960.0,839801.0
2021-01-15,438.6091042287676,453.3908957712324,1003.0,858.0,792.0,896.0,692.0,357.0,262.0,5752.0,845553.0
2021-01-16,330.43197089880243,341.56802910119757,661.0,642.0,607.0,665.0,526.0,268.0,144.0,4185.0,849738.0
2021-01-17,309.28825847521836,319.71174152478164,664.0,612.0,562.0,624.0,410.0,258.0,156.0,3915.0,853653.0
2021-01-18,444.01796089526584,458.98203910473416,1012.0,881.0,856.0,975.0,691.0,429.0,300.0,6047.0,859700.0
2021-01-19,493.18938513615905,509.81061486384095,993.0,822.0,895.0,837.0,600.0,332.0,254.0,5736.0,865436.0
2021-01-20,454.83567422826235,470.16432577173765,858.0,806.0,777.0,827.0,644.0,338.0,205.0,5380.0,870816.0
2021-01-21,399.7636790784619,413.2363209215381,838.0,782.0,682.0,748.0,557.0,307.0,237.0,4964.0,875780.0
2021-01-22,389.9293942302832,403.0706057697168,760.0,660.0,714.0,694.0,544.0,321.0,227.0,4713.0,880493.0
2021-01-23,300.4374021118576,310.5625978881424,571.0,587.0,520.0,542.0,452.0,215.0,101.0,3599.0,884092.0
2021-01-24,283.22740362754496,292.77259637245504,576.0,461.0,458.0,473.0,358.0,212.0,107.0,3221.0,887313.0
2021-01-25,461.71967362198734,477.2803263780126,886.0,789.0,763.0,760.0,582.0,302.0,225.0,5246.0,892559.0
2021-01-26,372.2276815035617,384.7723184964383,798.0,692.0,662.0,610.0,508.0,291.0,220.0,4538.0,897097.0
2021-01-27,407.6311069570048,421.3688930429952,752.0,678.0,640.0,646.0,489.0,271.0,146.0,4451.0,901548.0
2021-01-28,320.5976860506238,331.4023139493762,676.0,618.0,583.0,563.0,414.0,227.0,146.0,3879.0,905427.0
2021-01-29,346.16682665588826,357.83317334411174,611.0,562.0,550.0,521.0,442.0,207.0,126.0,3723.0,909150.0
2021-01-30,242.4151215076036,250.58487849239643,490.0,459.0,428.0,433.0,338.0,177.0,68.0,2886.0,912036.0
2021-01-31,222.74655181124632,230.2534481887537,426.0,421.0,404.0,355.0,309.0,148.0,86.0,2602.0,914638.0
2021-02-01,366.3271105946545,378.6728894053455,732.0,582.0,573.0,574.0,488.0,275.0,140.0,4109.0,918747.0
2021-02-02,297.487116657404,307.512883342596,596.0,517.0,522.0,492.0,403.0,204.0,125.0,3464.0,922211.0
2021-02-03,326.98997120193997,338.01002879806003,601.0,542.0,528.0,453.0,369.0,192.0,107.0,3457.0,925668.0
2021-02-04,303.3876875663112,313.6123124336888,532.0,475.0,455.0,464.0,328.0,187.0,99.0,3157.0,928825.0
2021-02-05,269.45940484009486,278.54059515990514,512.0,437.0,448.0,445.0,333.0,184.0,112.0,3019.0,931844.0
2021-02-06,213.89569544788552,221.10430455211448,352.0,325.0,349.0,300.0,240.0,135.0,64.0,2200.0,934044.0
2021-02-07,185.37626938816743,191.62373061183257,340.0,297.0,313.0,290.0,228.0,96.0,54.0,1995.0,936039.0
2021-02-08,290.60311726367894,300.39688273632106,556.0,522.0,447.0,477.0,380.0,199.0,130.0,3302.0,939341.0
2021-02-09,245.8571212044661,254.1428787955339,488.0,398.0,378.0,387.0,268.0,174.0,72.0,2665.0,942006.0
2021-02-10,224.2216945384731,231.7783054615269,509.0,396.0,402.0,373.0,287.0,137.0,68.0,2628.0,944634.0
2021-02-11,203.56969635729791,210.43030364270206,390.0,389.0,359.0,313.0,278.0,149.0,58.0,2350.0,946984.0
2021-02-12,172.5916990855352,178.4083009144648,364.0,347.0,331.0,332.0,242.0,135.0,107.0,2209.0,949193.0
2021-02-13,138.6634163593189,143.3365836406811,292.0,275.0,261.0,269.0,206.0,93.0,42.0,1720.0,950913.0
2021-02-14,130.79598848077597,135.20401151922403,257.0,274.0,264.0,233.0,184.0,96.0,36.0,1610.0,952523.0
2021-02-15,163.2491284797655,168.7508715202345,401.0,351.0,337.0,357.0,243.0,116.0,76.0,2213.0,954736.0
2021-02-16,167.67455666144588,173.32544333855412,346.0,284.0,299.0,305.0,213.0,102.0,48.0,1938.0,956674.0
2021-02-17,188.81826908502998,195.18173091497002,434.0,341.0,365.0,329.0,267.0,121.0,42.0,2283.0,958957.0
2021-02-18,169.6414136310816,175.3585863689184,359.0,309.0,276.0,298.0,216.0,133.0,58.0,1994.0,960951.0
2021-02-19,173.08341332794413,178.91658667205587,312.0,285.0,298.0,318.0,241.0,104.0,40.0,1950.0,962901.0
2021-02-20,126.37056029909557,130.6294397009044,235.0,247.0,223.0,228.0,166.0,77.0,27.0,1460.0,964361.0
2021-02-21,125.87884605668664,130.12115394331335,252.0,236.0,213.0,212.0,127.0,82.0,33.0,1411.0,965772.0
2021-02-22,198.65255393320862,205.34744606679138,418.0,305.0,295.0,319.0,216.0,122.0,57.0,2136.0,967908.0
2021-02-23,165.70769969181015,171.29230030818985,355.0,318.0,286.0,268.0,193.0,106.0,46.0,1909.0,969817.0
2021-02-24,169.64141363108163,175.35858636891837,322.0,278.0,285.0,239.0,191.0,79.0,44.0,1783.0,971600.0
2021-02-25,133.25455969282064,137.74544030717936,317.0,252.0,228.0,238.0,194.0,71.0,34.0,1605.0,973205.0
2021-02-26,154.39827211640474,159.60172788359526,312.0,239.0,252.0,227.0,185.0,112.0,33.0,1674.0,974879.0
2021-02-27,99.81799120901324,103.18200879098676,226.0,222.0,188.0,194.0,149.0,44.0,19.0,1245.0,976124.0
2021-02-28,122.92856060223305,127.07143939776695,191.0,211.0,186.0,191.0,140.0,40.0,14.0,1223.0,977347.0
2021-03-01,177.0171272672156,182.9828727327844,356.0,314.0,263.0,256.0,178.0,87.0,42.0,1856.0,979203.0
2021-03-02,168.65798514626374,174.34201485373626,280.0,284.0,229.0,245.0,167.0,66.0,27.0,1641.0,980844.0
2021-03-03,162.26569999494762,167.73430000505238,312.0,282.0,206.0,258.0,178.0,65.0,31.0,1662.0,982506.0
2021-03-04,132.7628454504117,137.2371545495883,281.0,227.0,218.0,224.0,160.0,68.0,29.0,1477.0,983983.0
2021-03-05,131.77941696559384,136.22058303440616,255.0,227.0,234.0,223.0,168.0,59.0,25.0,1459.0,985442.0
2021-03-06,106.70199060273828,110.29800939726171,219.0,196.0,184.0,181.0,104.0,62.0,9.0,1172.0,986614.0
2021-03-07,105.2268478755115,108.7731521244885,244.0,195.0,176.0,167.0,102.0,54.0,18.0,1170.0,987784.0
2021-03-08,159.80712878290296,165.19287121709704,287.0,291.0,222.0,277.0,177.0,57.0,31.0,1667.0,989451.0
2021-03-09,150.9562724195422,156.0437275804578,356.0,254.0,241.0,212.0,140.0,68.0,23.0,1601.0,991052.0
2021-03-10,153.41484363158685,158.58515636841315,359.0,301.0,230.0,252.0,149.0,67.0,35.0,1705.0,992757.0
2021-03-11,109.6522760571919,113.3477239428081,292.0,226.0,231.0,216.0,136.0,48.0,27.0,1399.0,994156.0
2021-03-12,115.06113272369015,118.93886727630985,278.0,240.0,189.0,206.0,162.0,59.0,32.0,1400.0,995556.0
2021-03-13,101.78484817864897,105.21515182135104,200.0,173.0,166.0,213.0,128.0,49.0,12.0,1148.0,996704.0
2021-03-14,108.17713332996509,111.82286667003491,238.0,204.0,178.0,168.0,118.0,42.0,30.0,1198.0,997902.0
2021-03-15,173.57512757035306,179.42487242964694,398.0,299.0,258.0,293.0,164.0,71.0,37.0,1873.0,999775.0
2021-03-16,138.6634163593189,143.3365836406811,339.0,274.0,238.0,238.0,166.0,52.0,21.0,1610.0,1001385.0
2021-03-17,147.02255848027073,151.97744151972927,345.0,285.0,240.0,244.0,175.0,74.0,34.0,1696.0,1003081.0
2021-03-18,126.37056029909559,130.6294397009044,294.0,274.0,226.0,273.0,154.0,59.0,16.0,1553.0,1004634.0
2021-03-19,132.7628454504117,137.2371545495883,295.0,232.0,225.0,221.0,143.0,49.0,27.0,1462.0,1006096.0
2021-03-20,106.70199060273829,110.29800939726172,252.0,257.0,184.0,222.0,127.0,47.0,14.0,1320.0,1007416.0
2021-03-21,119.48656090537052,123.51343909462948,273.0,229.0,204.0,182.0,118.0,30.0,17.0,1296.0,1008712.0
2021-03-22,182.91769817612277,189.08230182387723,411.0,330.0,317.0,318.0,191.0,72.0,20.0,2031.0,1010743.0
2021-03-23,171.11655635830843,176.88344364169157,481.0,336.0,298.0,285.0,151.0,74.0,33.0,2006.0,1012749.0
2021-03-24,174.066841812762,179.933158187238,456.0,376.0,310.0,290.0,175.0,57.0,17.0,2035.0,1014784.0
2021-03-25,148.0059869650886,152.9940130349114,435.0,359.0,269.0,284.0,164.0,66.0,30.0,1908.0,1016692.0
2021-03-26,140.13855908654568,144.86144091345432,396.0,343.0,272.0,232.0,155.0,48.0,29.0,1760.0,1018452.0
2021-03-27,132.27113120800277,136.72886879199723,352.0,261.0,223.0,215.0,132.0,40.0,19.0,1511.0,1019963.0
2021-03-28,130.79598848077597,135.20401151922403,350.0,272.0,268.0,230.0,140.0,44.0,12.0,1582.0,1021545.0
2021-03-29,186.3596978729853,192.6403021270147,471.0,398.0,349.0,309.0,170.0,55.0,27.0,2158.0,1023703.0
2021-03-30,176.52541302480665,182.47458697519335,483.0,371.0,323.0,331.0,153.0,56.0,37.0,2113.0,1025816.0
2021-03-31,186.85141211539425,193.14858788460575,444.0,368.0,302.0,265.0,157.0,59.0,33.0,2008.0,1027824.0
2021-04-01,172.0999848431263,177.9000151568737,431.0,372.0,314.0,288.0,178.0,60.0,43.0,2036.0,1029860.0
2021-04-02,156.36512908604044,161.63487091395956,395.0,343.0,265.0,277.0,162.0,74.0,35.0,1869.0,1031729.0
2021-04-03,149.97284393472432,155.02715606527568,336.0,271.0,243.0,201.0,131.0,46.0,12.0,1545.0,1033274.0
2021-04-04,122.43684635982412,126.56315364017588,313.0,244.0,227.0,207.0,101.0,43.0,22.0,1406.0,1034680.0
2021-04-05,232.089122417016,239.910877582984,610.0,495.0,393.0,334.0,176.0,91.0,41.0,2612.0,1037292.0
2021-04-06,228.64712272015348,236.35287727984652,510.0,432.0,323.0,317.0,178.0,79.0,41.0,2345.0,1039637.0
2021-04-07,209.47026726620516,216.52973273379484,531.0,404.0,338.0,326.0,182.0,61.0,42.0,2310.0,1041947.0
2021-04-08,203.07798211488898,209.92201788511102,461.0,412.0,327.0,277.0,186.0,61.0,46.0,2183.0,1044130.0
2021-04-09,213.89569544788554,221.10430455211446,416.0,398.0,289.0,283.0,170.0,78.0,34.0,2103.0,1046233.0
2021-04-10,170.13312787349054,175.86687212650946,323.0,302.0,233.0,216.0,139.0,45.0,27.0,1631.0,1047864.0
2021-04-11,134.2379881776385,138.7620118223615,315.0,279.0,224.0,204.0,130.0,41.0,20.0,1486.0,1049350.0
2021-04-12,238.48140756833212,246.51859243166788,488.0,424.0,329.0,331.0,201.0,88.0,37.0,2383.0,1051733.0
2021-04-13,201.60283938766221,208.39716061233779,410.0,338.0,306.0,279.0,147.0,74.0,40.0,2004.0,1053737.0
2021-04-14,183.40941241853176,189.59058758146827,391.0,349.0,291.0,237.0,166.0,73.0,36.0,1916.0,1055653.0
2021-04-15,166.691128176628,172.308871823372,364.0,297.0,238.0,233.0,137.0,61.0,31.0,1700.0,1057353.0
2021-04-16,178.00055575203348,183.99944424796652,326.0,326.0,224.0,172.0,134.0,61.0,37.0,1642.0,1058995.0
2021-04-17,144.56398726822607,149.43601273177393,215.0,212.0,199.0,163.0,100.0,52.0,27.0,1262.0,1060257.0
2021-04-18,125.38713181427771,129.61286818572228,249.0,233.0,190.0,152.0,86.0,47.0,28.0,1240.0,1061497.0
2021-04-19,211.9288384782498,219.0711615217502,364.0,334.0,279.0,238.0,158.0,73.0,41.0,1918.0,1063415.0
2021-04-20,188.32655484262105,194.67344515737895,322.0,299.0,246.0,216.0,150.0,52.0,29.0,1697.0,1065112.0
2021-04-21,177.50884150962455,183.49115849037545,305.0,303.0,236.0,213.0,132.0,54.0,29.0,1633.0,1066745.0
2021-04-22,168.65798514626374,174.34201485373626,290.0,274.0,198.0,171.0,97.0,68.0,39.0,1480.0,1068225.0
2021-04-23,178.9839842368513,185.0160157631487,261.0,274.0,213.0,197.0,109.0,51.0,26.0,1495.0,1069720.0
2021-04-24,134.72970242004743,139.27029757995257,237.0,246.0,187.0,161.0,101.0,45.0,22.0,1273.0,1070993.0
2021-04-25,132.27113120800277,136.72886879199723,237.0,207.0,170.0,136.0,85.0,43.0,16.0,1163.0,1072156.0
2021-04-26,208.9785530237962,216.0214469762038,363.0,322.0,265.0,197.0,146.0,63.0,24.0,1805.0,1073961.0
2021-04-27,214.8791239327034,222.1208760672966,291.0,271.0,237.0,203.0,101.0,55.0,38.0,1633.0,1075594.0
2021-04-28,174.55855605517095,180.44144394482905,277.0,282.0,206.0,174.0,132.0,42.0,23.0,1491.0,1077085.0
2021-04-29,156.85684332844937,162.14315667155063,265.0,243.0,207.0,153.0,115.0,49.0,23.0,1374.0,1078459.0
2021-04-30,154.3982721164047,159.60172788359532,242.0,264.0,177.0,160.0,104.0,51.0,29.0,1341.0,1079800.0
2021-05-01,115.55284696609907,119.44715303390093,227.0,210.0,163.0,118.0,94.0,46.0,18.0,1111.0,1080911.0
2021-05-02,99.81799120901324,103.18200879098676,200.0,188.0,163.0,148.0,88.0,38.0,22.0,1050.0,1081961.0
2021-05-03,183.40941241853173,189.59058758146827,303.0,258.0,227.0,191.0,111.0,48.0,26.0,1537.0,1083498.0
2021-05-04,165.21598544940122,170.78401455059878,269.0,259.0,181.0,173.0,101.0,55.0,29.0,1403.0,1084901.0
2021-05-05,145.05570151063503,149.944298489365,259.0,222.0,181.0,176.0,92.0,40.0,32.0,1297.0,1086198.0
2021-05-06,126.86227454150452,131.13772545849548,255.0,214.0,178.0,149.0,73.0,39.0,21.0,1187.0,1087385.0
2021-05-07,109.65227605719188,113.34772394280812,212.0,167.0,155.0,123.0,92.0,35.0,20.0,1027.0,1088412.0
2021-05-08,96.37599151215072,99.62400848784928,162.0,158.0,121.0,126.0,70.0,21.0,19.0,873.0,1089285.0
2021-05-09,93.91742030010606,97.08257969989394,156.0,123.0,115.0,99.0,66.0,28.0,11.0,789.0,1090074.0
2021-05-10,142.1054160561814,146.8945839438186,258.0,196.0,173.0,159.0,98.0,50.0,25.0,1248.0,1091322.0
2021-05-11,126.37056029909559,130.6294397009044,217.0,171.0,133.0,120.0,79.0,36.0,23.0,1036.0,1092358.0
2021-05-12,107.19370484514722,110.80629515485278,197.0,176.0,169.0,121.0,71.0,27.0,28.0,1007.0,1093365.0
2021-05-13,105.71856211792043,109.28143788207957,182.0,169.0,111.0,113.0,87.0,40.0,19.0,936.0,1094301.0
2021-05-14,90.96713484565245,94.03286515434755,177.0,185.0,125.0,123.0,98.0,42.0,28.0,963.0,1095264.0
2021-05-15,85.5582781791542,88.4417218208458,139.0,122.0,96.0,95.0,67.0,26.0,7.0,726.0,1095990.0
2021-05-16,76.70742181579342,79.29257818420658,162.0,118.0,113.0,100.0,71.0,27.0,22.0,769.0,1096759.0
2021-05-17,106.21027636032936,109.78972363967064,248.0,183.0,172.0,131.0,73.0,43.0,30.0,1096.0,1097855.0
2021-05-18,104.73513363310256,108.26486636689744,177.0,174.0,134.0,115.0,76.0,42.0,20.0,951.0,1098806.0
2021-05-19,97.35941999696857,100.64058000303143,174.0,148.0,145.0,117.0,68.0,38.0,20.0,908.0,1099714.0
2021-05-20,78.67427878542915,81.32572121457085,164.0,144.0,106.0,119.0,79.0,36.0,26.0,834.0,1100548.0
2021-05-21,76.21570757338449,78.78429242661551,144.0,129.0,117.0,113.0,70.0,40.0,33.0,801.0,1101349.0
2021-05-22,46.71285302884856,48.28714697115144,104.0,76.0,105.0,86.0,60.0,21.0,16.0,563.0,1101912.0
2021-05-23,53.59685242257361,55.40314757742639,92.0,91.0,76.0,74.0,44.0,32.0,14.0,532.0,1102444.0
2021-05-24,61.46428030111653,63.53571969888347,154.0,138.0,110.0,124.0,72.0,41.0,29.0,793.0,1103237.0
2021-05-25,61.464280301116524,63.535719698883476,134.0,121.0,84.0,77.0,60.0,30.0,12.0,643.0,1103880.0
2021-05-26,54.580280907391476,56.419719092608524,112.0,91.0,86.0,84.0,56.0,19.0,18.0,577.0,1104457.0
2021-05-27,39.828853635123515,41.171146364876485,95.0,71.0,78.0,85.0,45.0,25.0,20.0,500.0,1104957.0
2021-05-28,44.2542818168039,45.7457181831961,88.0,96.0,79.0,63.0,63.0,27.0,16.0,522.0,1105479.0
2021-05-29,26.060854847673408,26.939145152326592,61.0,57.0,55.0,47.0,42.0,20.0,14.0,349.0,1105828.0
2021-05-30,23.110569393219812,23.889430606780188,61.0,49.0,44.0,35.0,28.0,21.0,9.0,294.0,1106122.0
2021-05-31,24.09399787803768,24.90600212196232,58.0,50.0,48.0,30.0,31.0,18.0,15.0,299.0,1106421.0
2021-06-01,43.270853331986046,44.729146668013954,101.0,83.0,68.0,73.0,49.0,38.0,24.0,524.0,1106945.0
2021-06-02,38.84542515030565,40.15457484969435,69.0,71.0,72.0,49.0,44.0,18.0,17.0,419.0,1107364.0
2021-06-03,29.011140302127004,29.988859697872996,68.0,53.0,40.0,43.0,25.0,21.0,12.0,321.0,1107685.0
2021-06-04,23.11056939321982,23.88943060678018,63.0,49.0,43.0,42.0,42.0,16.0,12.0,314.0,1107999.0
2021-06-05,22.61885515081088,23.38114484918912,49.0,58.0,40.0,31.0,23.0,7.0,1.0,255.0,1108254.0
2021-06-06,24.093997878037683,24.906002121962317,65.0,54.0,33.0,30.0,22.0,15.0,13.0,281.0,1108535.0
2021-06-07,30.4862830293538,31.5137169706462,56.0,70.0,54.0,58.0,30.0,17.0,10.0,357.0,1108892.0
2021-06-08,26.060854847673408,26.939145152326592,45.0,51.0,54.0,44.0,32.0,17.0,7.0,303.0,1109195.0
2021-06-09,24.585712120446612,25.414287879553388,54.0,55.0,37.0,40.0,21.0,12.0,9.0,278.0,1109473.0
2021-06-10,22.618855150810887,23.381144849189113,36.0,44.0,30.0,44.0,14.0,15.0,2.0,231.0,1109704.0
2021-06-11,22.618855150810884,23.381144849189116,47.0,45.0,36.0,37.0,33.0,9.0,6.0,259.0,1109963.0
2021-06-12,19.176855453948356,19.823144546051644,32.0,42.0,18.0,38.0,18.0,6.0,7.0,200.0,1110163.0
2021-06-13,17.20999848431263,17.79000151568737,36.0,41.0,17.0,24.0,18.0,6.0,10.0,187.0,1110350.0
2021-06-14,21.143712423584088,21.856287576415912,49.0,53.0,31.0,44.0,36.0,17.0,6.0,279.0,1110629.0
2021-06-15,19.176855453948363,19.823144546051637,43.0,39.0,25.0,43.0,26.0,18.0,6.0,239.0,1110868.0
2021-06-16,20.651998181175152,21.348001818824848,38.0,47.0,36.0,21.0,26.0,9.0,11.0,230.0,1111098.0
2021-06-17,17.20999848431263,17.79000151568737,35.0,28.0,38.0,28.0,31.0,10.0,2.0,207.0,1111305.0
2021-06-18,23.11056939321982,23.88943060678018,39.0,49.0,29.0,26.0,15.0,11.0,4.0,220.0,1111525.0
2021-06-19,19.66856969635729,20.33143030364271,25.0,27.0,25.0,24.0,18.0,14.0,3.0,176.0,1111701.0
2021-06-20,10.817713332996508,11.182286667003492,35.0,21.0,28.0,25.0,20.0,10.0,4.0,165.0,1111866.0
2021-06-21,16.7182842419037,17.2817157580963,40.0,61.0,32.0,23.0,31.0,9.0,11.0,241.0,1112107.0
2021-06-22,21.63542666599302,22.36457333400698,36.0,46.0,24.0,34.0,24.0,9.0,2.0,219.0,1112326.0
2021-06-23,21.143712423584088,21.856287576415912,32.0,34.0,43.0,28.0,22.0,5.0,7.0,214.0,1112540.0
2021-06-24,17.209998484312628,17.790001515687372,40.0,33.0,32.0,19.0,19.0,10.0,12.0,200.0,1112740.0
2021-06-25,17.209998484312628,17.790001515687372,39.0,27.0,27.0,23.0,15.0,16.0,7.0,189.0,1112929.0
2021-06-26,16.226569999494764,16.773430000505236,33.0,32.0,22.0,27.0,22.0,10.0,5.0,184.0,1113113.0
2021-06-27,15.734855757085832,16.265144242914168,23.0,22.0,25.0,16.0,13.0,8.0,5.0,144.0,1113257.0
2021-06-28,18.193426969130492,18.806573030869508,43.0,36.0,30.0,34.0,22.0,5.0,5.0,212.0,1113469.0
2021-06-29,17.20999848431263,17.79000151568737,27.0,27.0,37.0,19.0,20.0,16.0,0.0,181.0,1113650.0
2021-06-30,20.16028393876622,20.83971606123378,43.0,33.0,46.0,22.0,19.0,17.0,7.0,228.0,1113878.0
2021-07-01,17.701712726721563,18.298287273278437,45.0,43.0,37.0,27.0,21.0,17.0,2.0,228.0,1114106.0
2021-07-02,22.618855150810884,23.381144849189116,31.0,25.0,32.0,34.0,25.0,16.0,4.0,213.0,1114319.0
2021-07-03,15.2431415146769,15.7568584853231,39.0,36.0,31.0,23.0,19.0,11.0,6.0,196.0,1114515.0
2021-07-04,25.077426362855547,25.922573637144453,40.0,36.0,35.0,19.0,14.0,11.0,3.0,209.0,1114724.0
2021-07-05,31.469711514171664,32.53028848582833,44.0,44.0,35.0,45.0,23.0,11.0,5.0,271.0,1114995.0
2021-07-06,32.45313999898953,33.54686000101047,63.0,58.0,49.0,40.0,30.0,15.0,11.0,332.0,1115327.0
2021-07-07,30.4862830293538,31.5137169706462,67.0,50.0,43.0,45.0,36.0,14.0,7.0,324.0,1115651.0
2021-07-08,32.453139998989535,33.546860001010465,60.0,59.0,46.0,36.0,31.0,17.0,6.0,321.0,1115972.0
2021-07-09,35.89513969585205,37.10486030414795,70.0,56.0,38.0,42.0,39.0,20.0,8.0,346.0,1116318.0
2021-07-10,28.02771181730914,28.97228818269086,49.0,46.0,62.0,38.0,27.0,14.0,6.0,299.0,1116617.0
2021-07-11,33.43656848380739,34.56343151619261,65.0,49.0,39.0,36.0,27.0,14.0,7.0,305.0,1116922.0
2021-07-12,41.795710604759236,43.204289395240764,98.0,94.0,75.0,55.0,45.0,24.0,15.0,491.0,1117413.0
2021-07-13,44.745996059212835,46.254003940787165,102.0,99.0,73.0,58.0,50.0,17.0,15.0,505.0,1117918.0
2021-07-14,52.61342393775575,54.38657606224425,129.0,96.0,68.0,60.0,56.0,26.0,6.0,548.0,1118466.0
2021-07-15,59.989137573889735,62.01086242611027,118.0,111.0,88.0,71.0,52.0,28.0,16.0,606.0,1119072.0
2021-07-16,46.71285302884856,48.28714697115144,112.0,104.0,80.0,76.0,49.0,15.0,13.0,544.0,1119616.0
2021-07-17,57.03885211943613,58.96114788056387,83.0,84.0,77.0,59.0,47.0,29.0,5.0,500.0,1120116.0
2021-07-18,47.69628151366643,49.30371848633357,110.0,107.0,82.0,64.0,48.0,26.0,3.0,537.0,1120653.0
2021-07-19,65.88970848279692,68.11029151720308,185.0,162.0,123.0,113.0,77.0,42.0,27.0,863.0,1121516.0
2021-07-20,90.47542060324353,93.52457939675647,181.0,150.0,133.0,91.0,79.0,63.0,31.0,912.0,1122428.0
2021-07-21,75.72399333097556,78.27600666902444,160.0,142.0,139.0,118.0,79.0,44.0,24.0,860.0,1123288.0
2021-07-22,75.23227908856663,77.76772091143337,171.0,130.0,137.0,115.0,75.0,52.0,17.0,850.0,1124138.0
2021-07-23,98.34284848178645,101.65715151821355,175.0,156.0,119.0,131.0,107.0,48.0,27.0,963.0,1125101.0
2021-07-24,72.77370787652197,75.22629212347803,159.0,157.0,107.0,98.0,86.0,47.0,19.0,821.0,1125922.0
2021-07-25,91.4588490880614,94.54115091193862,178.0,149.0,132.0,115.0,84.0,51.0,24.0,919.0,1126841.0
2021-07-26,135.2214166624564,139.77858333754364,278.0,231.0,196.0,141.0,112.0,74.0,34.0,1341.0,1128182.0
2021-07-27,117.02798969332586,120.97201030667414,288.0,229.0,176.0,156.0,106.0,53.0,26.0,1272.0,1129454.0
2021-07-28,137.67998787450102,142.32001212549898,325.0,229.0,208.0,184.0,114.0,69.0,32.0,1441.0,1130895.0
2021-07-29,132.7628454504117,137.2371545495883,270.0,233.0,185.0,147.0,102.0,62.0,40.0,1309.0,1132204.0
2021-07-30,127.35398878391345,131.64601121608658,273.0,252.0,219.0,175.0,159.0,75.0,33.0,1445.0,1133649.0
2021-07-31,132.7628454504117,137.2371545495883,239.0,222.0,206.0,172.0,114.0,80.0,24.0,1327.0,1134976.0
2021-08-01,128.82913151114025,133.17086848885975,265.0,248.0,195.0,176.0,127.0,69.0,44.0,1386.0,1136362.0
2021-08-02,180.45912696407814,186.54087303592186,408.0,388.0,320.0,268.0,178.0,110.0,64.0,2103.0,1138465.0
2021-08-03,176.52541302480668,182.47458697519332,355.0,330.0,273.0,275.0,179.0,87.0,58.0,1916.0,1140381.0
2021-08-04,193.7354115091193,200.2645884908807,434.0,363.0,327.0,259.0,204.0,129.0,54.0,2164.0,1142545.0
2021-08-05,206.0282675693426,212.9717324306574,425.0,366.0,306.0,269.0,193.0,118.0,57.0,2153.0,1144698.0
2021-08-06,211.92883847824982,219.07116152175018,467.0,393.0,337.0,286.0,215.0,96.0,61.0,2286.0,1146984.0
2021-08-07,180.45912696407814,186.54087303592186,335.0,303.0,264.0,250.0,174.0,111.0,47.0,1851.0,1148835.0
2021-08-08,185.8679836305764,192.1320163694236,369.0,343.0,286.0,270.0,188.0,95.0,40.0,1969.0,1150804.0
2021-08-09,250.77426362855545,259.22573637144455,588.0,530.0,453.0,408.0,286.0,174.0,104.0,3053.0,1153857.0
2021-08-10,250.77426362855542,259.22573637144455,558.0,509.0,426.0,375.0,300.0,175.0,89.0,2942.0,1156799.0
